Tweets,Date
@Pardo_Aganis @caceng_mp @AgusYudhoyono @PDemokrat @jokowi Taik anjing nya ahog ngebacot,2023-04-10 02:47:33+00:00
Apa yang toxic sangat otak ni bangsat,2023-04-10 02:46:34+00:00
"@__SudutPandang @lysavana1 Sini kau ke jatim supaya kau tau keharmonisan beragama, jangan kau samakn dengan di tempat mu, bener"" Kamu cari penyakit semoga aja Tuhan mempertemukan kau dan aq, ingin ku robek mulut mu bangsat,",2023-04-10 02:43:34+00:00
@riyanssiregar Lo bangsat jink🦍🐕🐫🐽😜,2023-04-10 02:43:10+00:00
HUAAAA BANGSAT🙃🙃,2023-04-10 02:43:00+00:00
"@Sorayaame Eh bukannya gini ya kak
*o*ak
Bersinar terang, Bidjikoe percaya diri.
Tak ku sangka, hai engkau, sorang wa**a
Perangilah keinginan ganti **lamin
Dunia kan dikuasai kebingungan.
Bangun lah kesatria, bangun sendiri
tanpa bantuan tangan dan sabun mandi
..... (lanjut)",2023-04-10 02:42:43+00:00
@tanyakanrl Dikit karena dia bangsat.,2023-04-10 02:41:33+00:00
@dada_gada @GeiszChalifah Coba buka kasus martabak bansos berani gak,2023-04-10 02:40:46+00:00
"@farhan_eizuan @MALAYSIAVIRALLL Spill the tea bro, kroni ni banyak bangsat.",2023-04-10 02:40:04+00:00
"ada lagi anjing, gua yg tolol😭 bangsat",2023-04-10 02:39:00+00:00
bangsat nih sales ngerusak harga doang bisanya,2023-04-10 02:38:59+00:00
"Jadi keinget dlu baca chat selingkuhan mama, katanya “tumben manggil mas, biasanya sayang” bangsat geli bat anjinggg😭😭😭😭😭😭",2023-04-10 02:38:56+00:00
"biasanya gue ngedumel sepanjang jalan karena INI SENIN DAN MACET YA BANGSAT TANGSEL-JAKSEL

tapi aku gapapa karena nyengir-nyengir mikirin NOMIN PELUKAN sepanjang jalan🥰🥰🥰🥰🥰🥰🥰",2023-04-10 02:38:47+00:00
"@prastow di publish dong namanya, rakyat bayar gaji kalian, rakyat butuh juga tau mana orang orang bangsat yang gak layak digaji.",2023-04-10 02:38:39+00:00
anjing bangsat kntl sumpah gavi,2023-04-10 02:38:22+00:00
MEL BANGSAT MEL @EUPHJEKA,2023-04-10 02:37:27+00:00
"@UAS_AbdulSomad 
@UasAbdulSomad 
Ulama bangke kau!!
Mau merusak kerukunan ga usah tinggal di indonesia!
*BANGSAT!* https://t.co/DTZoaDdG8J",2023-04-10 02:37:11+00:00
BANGSAT INI JENO NYODORIN PUNDAK NYA BIAR JAEMIN BISA NYANDAR ALLAHUAKBAR 😭😭😭 https://t.co/Gt1UJngQy3,2023-04-10 02:36:28+00:00
@j6uza BANGSAT,2023-04-10 02:36:26+00:00
lagi nangis aja tetep narsis bangsat😭 https://t.co/CxVr0LyNPr,2023-04-10 02:36:17+00:00
@tanyarlfes vn cwoknya muka mu kaya kodok bangsat jauhin nyokap gue klo ga by one lah ajg shareloc m!!!tp lau hrs rame an sm temen wkw kroyok aja abisin💀💀💀💀,2023-04-10 02:36:02+00:00
Ide siapa nih bangsat,2023-04-10 02:35:22+00:00
"Zaman sekarang nyari pesantren kudu yg bener bener berkualitas, masa iya pesantren isinya ngamok"" keluar kata kata anjing bangsat teriak"" dilingkungan yang katanya ""PESANTREN"" amit amit",2023-04-10 02:34:45+00:00
Gak semua orang bisa dipaksa bisa kan bangsat! Minimal kasih alternatifnya gitu! https://t.co/6AfHmrEIO4,2023-04-10 02:34:20+00:00
another day of pengin teriak bangsat depan muka orang😭,2023-04-10 02:34:17+00:00
@sosmedkeras wwkkkw temen bangsat,2023-04-10 02:34:06+00:00
"Cw // harshword
Egois bgt anjing lu bjngan. Ini gue udah sakit luar dalem minta izin ke kantor kalau guenya sakit. Lah lu bukannya empati malah bilang ""Terus aku gimana izinnya? Yang solid gitu lah"" BANGSAT GUE SAKIT BENERAN INI BISA2NYA CONGOR LU BILANG GITU.",2023-04-10 02:33:28+00:00
makan lu kurangin yg mahalnya bangsat nasi telor kopi surya pro suda bisa menjenjang tinggi isi perut,2023-04-10 02:32:17+00:00
anjing ngeselin banget bangsat,2023-04-10 02:31:51+00:00
"@bomiedul lu tu ga diajak, anjing. yg pake konsep itu BUKAN CUMA IDOL LU DOANG YA BANGSAT, ENYAH LU MOA LEBAY",2023-04-10 02:31:23+00:00
Bangsat pengen deadlift sambil teriak kenceng,2023-04-10 02:30:36+00:00
@photchitah @tanyarlfes BANGSAT,2023-04-10 02:30:32+00:00
BTS BANGSAT BERI GW WAKTU UNTUK,2023-04-10 02:28:09+00:00
@islah_bahrawi @Kutang2tang Jubah kamu lebih banyak bangsat nya..,2023-04-10 02:27:57+00:00
"@ch_chotimah2 @AgusYudhoyono Bajingan,bangsat,begal,koroptor  dan kaum sodomi adalah benar menurut si bunggul cenul...hari harinya selalu di taburi uang dan makan dari hasil haram/koropsi....setan memang begitu suka hal hal kkejahatan..",2023-04-10 02:27:50+00:00
"@K4m807ab0da5 @Tan_Mar3M Gk usah ngatain bangsat, ketemuan aja langsung kalua emang lu jago.",2023-04-10 02:27:08+00:00
@vyncalvin11 bangsat emg oknum2 yg ngilangin ig player! sampah!,2023-04-10 02:26:50+00:00
Allahuma... mau teriak ANJINGGGGG LUCU BANGET BANGSAT https://t.co/EKlaUVM8EG,2023-04-10 02:24:26+00:00
@ReceinAja anjing lucu banget bangsat,2023-04-10 02:23:01+00:00
@taehxxz BANGSAT,2023-04-10 02:19:20+00:00
BANGSAT RUMAH GUE LANGSUNG MATI LAMPU SIALAN,2023-04-10 02:18:39+00:00
@cukuptwdeq @yowbrokk LO NAPA BANGSAT,2023-04-10 02:17:17+00:00
"bayangin klo lu dapet suami bangsat ky gini, trus lu juga punya pekerjaan. ADDUUUUUH GA KEBAYANG",2023-04-10 02:16:36+00:00
ANJENG ANJENGG ANJENGGGGGG BRIDGET ANJENGG BANGSAT TAI ASU GOBLOK TOLOLLLLL AAAAAAA https://t.co/tC41mEWppl,2023-04-10 02:14:54+00:00
@maqibaw janji brubah jd lebih bangsat lagi wkwkw,2023-04-10 02:14:45+00:00
"@panahvirgo 😖😚
Walaahh bangsat juga putrinya, semoga dapet karma yg setimpal deh 😔",2023-04-10 02:14:12+00:00
@sosmedkeras lahh tujuannya itu bangke banget . bisa diartikan lu cuman butuh hp doang tapi orangnya ga butuh bangsat,2023-04-10 02:13:49+00:00
"@tanyakanrl gue juga pacaran sama suami orng,  kita LDR, dah putus beberapa tahun, trus dia dtng lagi ngajak balikan, eh tiba2 istrinya wa pke nmr mantan gue,dan ternyata slma pacaran sama gue,dia selingkuh dri istri dan anaknya. bangsat bgt emng, gilaknya sampe skrng mantan gue masih chat",2023-04-10 02:11:48+00:00
"sadar :"")
gua bisa ngomong bangsat waktu pacaran sama mantan gua.",2023-04-10 02:11:37+00:00
@ray_almedany @P3tambur4n_3 betapa kau sangat bodohnya sampai2 bisa di kibulin dan di bohongi !!!!,2023-04-10 02:09:59+00:00
wkwkwk bangsat,2023-04-10 02:08:23+00:00
ngalor ngidul gaada konklusinya,2023-04-10 02:08:07+00:00
bangsat bener orang tua kek begini. udah tua bukannya mikirin akhirat sama anak malah kakean petingsing. naudzubillah.,2023-04-10 02:07:19+00:00
@P3tambur4n_3 Pembebasan bersyarat nya terus dari siapa ??..... dari bandar yang dibelakangnya ??!!!,2023-04-10 02:06:40+00:00
wkwkwkwk ga nyadar lo bangsat,2023-04-10 02:06:34+00:00
bangsat mata gua baru buka langsung liat iniii,2023-04-10 02:06:20+00:00
"@convomfs @ Abang you when?🫠 sialan keinget sw dia semalem wkwkwk ""Adek gw bangsat"" ketika temennya pada salah paham🤣",2023-04-10 02:05:54+00:00
"bangsat telat kerja, bisa-bisanya baru bangunn🥺😭",2023-04-10 02:05:29+00:00
"Semoga kasus ini segera ada titik terang dan jaksa bisa membantu agar hak kesehatan segera dipenuhi #JaksaHarusTurunTangan
Penuhi Hak Kesehatan Helmut

https://t.co/L9YrlEI6Uo",2023-04-10 02:04:41+00:00
"gue mau keluar cari makan. selesai keluarin motor dari garasi, gue liat ada 3 bocil yang lagi main. salah satu diantara mereka lagi ngeliat ke langit dan bilang “wah coba bintangnya turun ya.” dalem hati gue auto bilang “bangsat! jangan dulu.”",2023-04-10 02:04:14+00:00
@stcarlordd @tanyarlfes bangsat gue kagetttt😭😭,2023-04-10 02:02:28+00:00
"@indomyfess Emang bangsattt. BB bangsat kpopies bangsat, semuanya bangsatttt",2023-04-10 02:02:26+00:00
nomin tai awas lo gue tandain lo bangsat bikin ak nangis tanggung jawab taik ak salbrut ini gmna dong gbs ini gbs terlalu tbtb tw tolong dong sp pun tolong ak mereka pelukan apaan bgt dah apa deh jno tai bgt meluk meluk dluan yg baper bukan jaem aj ak jg wkakwkwkwkwwkwkwkwkwkwkw,2023-04-10 02:02:06+00:00
makan gengsi lo tuh bangsat,2023-04-10 02:01:47+00:00
team kaga ngapa2in soalnya besoknya uts coding bangsat,2023-04-10 02:01:00+00:00
G di pantau juga sama bigbos tapi Lo kata semua dia simpenan bongo tapi kl pjms bela Lo kata solo pjms jahat serem ...bangsat bgt g sih🖕 skrng karma Dateng kan ..siapa yg di anak emasin bisa g kalian bilang kl yg di foto itu simpenan bongo 🤬 ga akan karna itu bukan Jimin,2023-04-10 02:00:27+00:00
@JNJMEnt GUA MERINDING BANGSAT,2023-04-10 01:59:53+00:00
Udah siap tinggal berangkat aja terus temen gue ngabarin kelas ditiadakan bangsat tau gitu gue lanjut tidur tadi tai sebel bgt gue.,2023-04-10 01:58:14+00:00
HOW TO STOP NGELIATIN INI KEK ORANG GILA BIKIN AKU SENYUM SENYUM BANGSAT https://t.co/mi1thcwbpn,2023-04-10 01:57:50+00:00
Bangchan digigit bangsat😔😔😔,2023-04-10 01:57:06+00:00
@amorindou Bangsat ngakak. 🤣🤣,2023-04-10 01:56:39+00:00
@kasurdibalik @recehtapisayng @CIMBNiaga eh bangsat kenan ajg. kok akun bokep like komen lu si,2023-04-10 01:55:33+00:00
@shunniies senin bangsat,2023-04-10 01:54:54+00:00
TONJOK GUE ANJINGGGGG TONJOK GUEEE BANGSAT https://t.co/r7J1hHqz7A,2023-04-10 01:54:11+00:00
"LAH KOCAK. gegara konten itu, anak gue sempet dikatain penjilat trs disuru ngejilat pantat idol lu. LU KAGA TAU ITU KAN BANGSAT?! belom masalah carbong yg ditampilin di konten itu. anak gue baik baik, ngasi apresiasi, nawarin bantuan tp malah dikata katain sama kaum lu. pantek",2023-04-10 01:52:53+00:00
@ssefnum bangsat,2023-04-10 01:52:42+00:00
kok rasanya ke kampus jam segini kyak gue doang yg kuliah alias sepi bgt bangsat😭,2023-04-10 01:51:56+00:00
"@tvOneNews Jangan debat pak... Ereka mengabdi sbg tentara bagi bangsa saja. Mundur??? 
Ngak, level dgn yg mengemban tugas sbg tentara hingga selesai bahkan sempat sbg panglima TNI!!! 
ITU cuma anak yg ada di ketek bapaknya..... 
Mulut mereka bangsat jika berani dgn mantan PANGLIMA TNI",2023-04-10 01:51:29+00:00
@JukiHoki ngakak bangsat wkwk,2023-04-10 01:51:28+00:00
Lo pikir mobil lo rusak gara2 gw? Woy earphone gw skrg jadi suka error gara2 lo bangsat,2023-04-10 01:50:43+00:00
"Bajingan, yaAllah dajjal aja minder sama kelakuan manusia bangsat ini mana salah satu pelaku sepupu nya sendiri astagfirullah😭😭😭😭",2023-04-10 01:49:40+00:00
"gue follow akun tiktoknya sih, tapi dari situ tau kalo ternyata cowoknya bajingan nipu 'kita'. bangsat.",2023-04-10 01:49:36+00:00
@MarahIchsan Bangsat teriak bajingan,2023-04-10 01:47:54+00:00
"@worksfess Sama takut banget, ada aja gue nemu bapa bapa udah punya anak masi modus bangsat risi banget sumpah",2023-04-10 01:47:05+00:00
Pagi pagi ga ada angin ga ada hujan udah di bangsat bangsatin orang aja.. padahal ga salah apa apa.. jadi ke trigger pagi-pagi,2023-04-10 01:47:01+00:00
"@AndiSinulingga GOBLOK, isi kepalamu sama persis dgn si Yaman @aniesbaswedan. Bangsat² ini bicara keadilan. RUMAH DP NOL Rp yg dia janjikan dgn minimal penghasilan 3 jt/bln mana? Faktanya yg berpenghasilan 12 jt BLH memiliki rmh tsb. Woy bangsat, mending kau minum dulu kencing onta. https://t.co/sH5EbVI3J2",2023-04-10 01:45:51+00:00
@tinvkah bangsat lu bikin dosa gua nambah aja,2023-04-10 01:45:29+00:00
@mynewshub @foodpanda_my  apa ke jadah nye potong² mcmtu? Bangsat ke apa? Pulangkanla semula hanat duit dia.,2023-04-10 01:45:23+00:00
"@bayiajaib @kumparan setuju bang, sayang bgt duit pajak buat ngempanin orang bangsat begini..",2023-04-10 01:44:50+00:00
kalo pun di indo harusnya jg ttp hargain privasi ga sih? org ciuman divideoin tuh bangsat bgt ege,2023-04-10 01:44:28+00:00
Anjing senen lg bangsat…,2023-04-10 01:44:07+00:00
"@lupadiri0_0 @__AnakKolong @DitjenPajakRI Kalau moralnya baik layak di sebut ustad, tp kalau prilakunya buruk pantas disebut bangsat.",2023-04-10 01:42:37+00:00
BANGSAT https://t.co/rq5F58pvoD,2023-04-10 01:40:58+00:00
"@__AnakKolong @DitjenPajakRI @jokowi yang kerja keras, Jokowi yang di hujat, Jokowi yang difitnah.. Tapi yang menikmati uang negara dan memanfaatkan jabatan utk memperkaya diri sendiri mereka oknum2 pejabat korup dan bangsat. Sementara pendukung Jokowi spt saya ttp saja miskin, Bansospun gak pernah dapat.",2023-04-10 01:40:58+00:00
"@kucingpetelur @TechmenID Fix korban zeus nih org bangsat,kary bumn bisa""ny kriminal kek tai",2023-04-10 01:40:43+00:00
senen pagi + ujan = bangsat☺️,2023-04-10 01:39:24+00:00
bangsat bangsat gua gabisa anjing digituin,2023-04-10 01:35:53+00:00
Raju gua bangsat,2023-04-10 01:34:53+00:00
@BlueMove_OA @Puke2Earn @SuiNetwork Scam bangsat sharean lu,2023-04-10 01:34:28+00:00
Bangsat pake coach aja dijulidin buzzer kabupaten.,2023-04-10 01:34:10+00:00
lu tau ga si bangsat lu tuh annoying bgt ngentot,2023-04-10 01:33:06+00:00
@amer7211 Btl2 bangsat pnya orng dia ni.,2023-04-10 01:33:05+00:00
"sebenernya gak sesakit yg gue kira. maksudnya, isinya sedih bgt bangsat tapi gue ngerasa baik baik aja kok",2023-04-10 01:31:28+00:00
nempel banget ga sih bangsat😭😭😭,2023-04-10 01:30:20+00:00
BANGSAT TEMEN GUE BILANG KIDAL KADAL GUE NANGIS BGT 😭,2023-04-10 01:30:11+00:00
@mbulsayank Lo yang bangsat🤮,2023-04-10 01:29:58+00:00
bangsat kirain gue bachira ada tete https://t.co/Vns4Otox0B,2023-04-10 01:28:59+00:00
hari senin ini hari terkopokk asuu bangsat,2023-04-10 01:28:53+00:00
@tanyakanrl bangsat. itu depan kulkas apaan,2023-04-10 01:27:37+00:00
Cowo bangsat. Cewenya jg bego. Bingung juga,2023-04-10 01:26:21+00:00
"@BetaKopites Ngapain post beginian sih min woi💔😭🥀🥀🥀🥀

Bikin aku semakin benci sama pelatih tolol bin batu. Pemain fit, lebih bagus dan oke malah mainkan si bangsat 17",2023-04-10 01:25:20+00:00
kalau emang gk mau niat nganterin+ngizinin bilang bangsat,2023-04-10 01:25:09+00:00
"bangsat 😄😄... yang tau aja y

vid : dkiinfo https://t.co/GbIl7wDBnI",2023-04-10 01:25:08+00:00
BANGSAT OTAK GUE😭😭😭 https://t.co/JMBtPP0wXB,2023-04-10 01:22:02+00:00
Tolong Netflix tolongg kamu tayangkan demon slayer bangsat,2023-04-10 01:21:42+00:00
bangsat🤣🤣🤡🤣🤣🤣🤣 kejebak dosanya sendiri,2023-04-10 01:19:22+00:00
BANGSAT TAU GA FYPKU JUNRAE SEMUA ANINGGGG,2023-04-10 01:19:11+00:00
"AJG, SOALNYA GA JELAS BANVET BANGSAT, UNTUNG BISA JAWAB",2023-04-10 01:18:12+00:00
"ANJINGGGG!!!

MOOD GUE HARI INI HANCUR BANGET KARENA SI PALING TUKANG BAKSO BANGSAT ITU!!!

NGGAK GUNA BANGET PUASA GUE HARI INI!!!",2023-04-10 01:17:44+00:00
@jknduttt @milkskoo Hai bangsat,2023-04-10 01:16:50+00:00
Polis port bangsat,2023-04-10 01:16:47+00:00
hr muhammad-unair kampus c 1 jam cok bangsat,2023-04-10 01:16:08+00:00
@mytaeby bangsat,2023-04-10 01:15:39+00:00
bangsat kesel banget gua anjrit,2023-04-10 01:14:47+00:00
GUE GAK BISA DI GINIIN! MENTAL GUE KENA BANGET BANGSAT AHAHGHDKSKD UNTUNG GUE GAK PUASA😭😭😭,2023-04-10 01:14:00+00:00
@Cthulu_awaken @SinarOnline Terpaling bangsat,2023-04-10 01:13:35+00:00
gua gamau boros ya bangsat gua belom nonton konser apapun anjing *sebenernya cuma ingin berkata kasar aja,2023-04-10 01:12:33+00:00
@idextratime bangsat🤣😂,2023-04-10 01:11:01+00:00
@istrihyungseok IYA WOIIIII GMN NASIB BARUDAK BIG DEAL YG LAIN COBA.. SUMPAH ILHAE BANGSAT,2023-04-10 01:10:46+00:00
BANGSAT LUCU,2023-04-10 01:10:22+00:00
bangsat bisa bisanya mimpi bangun tidur,2023-04-10 01:09:06+00:00
@seeksixsuck @AltoLuger Memang bangsat si Dandy sampe sompel Gigi depannya David,2023-04-10 01:08:57+00:00
Udah siap taunya diundur jam 1 bangsat,2023-04-10 01:08:48+00:00
"@islah_bahrawi Rajin euy
Bahas kejahatan dgn jubah agama. 

Tp lupa, kehancuran negara khususnya Indonesia adalah dgn banyaknya korupsi para pejabat bangsat dan pengelolaan uang yg amburadul oleh para bangsat² dan di+lg dgn... 
Polisi bunuh polisi
Polisi bandar narkoba
Polisi ? Dsb",2023-04-10 01:08:09+00:00
"@tanyakanrl Baek ne sendernya, laki nya yg bangsat, pakein balsem mata n kontolnya biar gk gatel neh laki modelan gini, mudhn sender dpt psgn yg lebih baik yg psti bkn psgn org y, aamiin",2023-04-10 01:07:46+00:00
anw gue buat usn baru krn udh ada niatan mau rest ngeship harukyu ya bangsat. gausah ngeluarin opini yang bikin lo keliatan goblok begini😘,2023-04-10 01:06:35+00:00
@h4i_kyle @SinarOnline Banggang punya budak. Tak tahu urusan jgn masuk campur. Bangsat. Kepala bapak engkau tak sabar nak raya.,2023-04-10 01:06:34+00:00
kesel banget gue argrggrgrgrgrhrgrg pagi pagi uda adaaa aja yg bikin emosi bangsat,2023-04-10 01:06:09+00:00
bangsat mah bangsat aja,2023-04-10 01:03:52+00:00
Halo Politikus² BANGSAT ?,2023-04-10 01:03:09+00:00
Loe yang teriak² Save Palestina mungkin mata loe gak lihat anak2 negri yg Hebat ini. Bangsat....napa loe gak berangkat aja ke Palestina jgn cuma BACOT aja!,2023-04-10 01:01:07+00:00
"bangsat lu bedebah iblis ,ya alllah kasarnya dilwcehkan papua itu yacallah disiksa hina fisik dan organ vital kita ma sipapua dan team garut marawis itu ,td malam jam 2 kebangun karna betisik pada shalawat tahlikai gitu nyanyi gk berentidianggap gue dah mati kali ma dunia",2023-04-10 00:58:43+00:00
Bangsat memang,2023-04-10 00:58:18+00:00
"sugan hudang hudang teh sahur, tau na jam 8.50 bangsat",2023-04-10 00:55:06+00:00
"Kalo ada orang paling sabar, mungkin itu Dava di hari Senin yang indah ini

Minggu kemaren udah map di coret sama kakel, sekarang di sobek. WKWKKW, bangsat kau",2023-04-10 00:54:46+00:00
"@MUK1D_1 @islah_bahrawi menyalahgunakan wewenang dalam jabatan...

itu nama nya bangsat penipu...
dikasih kepercayaan malah khianat...

kayak begini kok mau bicara atas nama Agama...",2023-04-10 00:52:39+00:00
eh bangsat,2023-04-10 00:52:22+00:00
@tiraaamissue @tanyakanrl Wah bangsat sekali cowonya,2023-04-10 00:51:28+00:00
ngakak bangsat https://t.co/ePsDVBlVVv,2023-04-10 00:50:40+00:00
Mention provider biar apa bangsat,2023-04-10 00:50:35+00:00
Bangsat ini sih 😭,2023-04-10 00:50:27+00:00
"@RjBrana @YRadianto Tolol kau,hutang 7000T itu dari kapan terus hasilnya ada nggak??
Kalo hutang buat investasi dan ada hasil nya kenapa kadrun bangsat jadi gila??
Silahkan sakit hati 10th lagi ya drun",2023-04-10 00:49:51+00:00
"terkadang keanjingan dari sesuatu masalah bisa ditolak ukur dengan berapa waktu tidur yang harus gue korbanin, salam bangsat",2023-04-10 00:49:19+00:00
"@kdrama_menfess Endingnya agak bangsat ya, melu stress😭",2023-04-10 00:48:54+00:00
@hrtpromblematic bangsat lo🫵,2023-04-10 00:48:38+00:00
@Darna03645146 @Moch_herianto Hanya corruptor dan bangsat yg gak suka Ahok,2023-04-10 00:48:34+00:00
"@owarinasai gak bisa lah, kan idup gue sekarang udah enak.

ucap seorang teman bangsat",2023-04-10 00:47:59+00:00
ORGILLL DINGIN BANGET BANGSAT,2023-04-10 00:46:42+00:00
anjing bangsat sakit banget perut aing,2023-04-10 00:43:57+00:00
bangsat. berisiik banget,2023-04-10 00:43:20+00:00
lo ganteng tapi gatau diri bangsat,2023-04-10 00:43:13+00:00
@raziteuku_ @rikodvk @Tan_Mar3M suka2 gw dong Bangsat !,2023-04-10 00:42:58+00:00
"@wkwjakwjw Bangsat, lebih ekstrim sialan",2023-04-10 00:42:53+00:00
@tanyakanrl Buat na ena gublu..masi gublu juga ? Itu lho nanania..masi ga paham juga. Bangsat loe emang gublu nya 😝😝😝,2023-04-10 00:42:40+00:00
"Dari sini saya belajar bahwa jokes plesetan hendaknya diutarakan jika berbicara secara langsung, tidak melalui chat. Anjing reply nya salty amat bangsat itu plesetan anjiing, ato gua yang freak!?",2023-04-10 00:42:37+00:00
@LiongkyTan BANGSAT,2023-04-10 00:40:57+00:00
WAH BANGSAT,2023-04-10 00:39:58+00:00
"cari cowo baru aja lah nder wesss

anjim bat cowo ngomel² perkara dianya yg miskin dia jg yg marah. BANGSAT!!!",2023-04-10 00:39:51+00:00
"@kenhans03 Sekarang coba bayangin perasaan rakyat yg seumur hidup dituntut tanpa ada kompensasi, dan diperas habis²an demi penis pejabat bangsat yg berdelusi bisa membabi buta bergaji buta.

Ngerti kan sekarang kenapa kita malas berurusan dgn pajak.",2023-04-10 00:37:57+00:00
itu juga orang² sok superior banget. kek bangsat.,2023-04-10 00:37:09+00:00
awali pagi hari dengan BANGSAT,2023-04-10 00:36:14+00:00
@AmniesBauBadan @chleoouk Waduhhh kacaw lu nis! Seluruh Indonesia Tolak Si Bangsat,2023-04-10 00:34:41+00:00
@Amaaisan Bangsat,2023-04-10 00:34:01+00:00
bangsat serasa punya brondong gue,2023-04-10 00:34:00+00:00
"@Novelis11 @ireun3n @Paltiwest sabar , sabar gak baek ngatain bangsat pada orang GOBLOK",2023-04-10 00:33:46+00:00
Bangsat 😭😔 https://t.co/O73MSH3JGe,2023-04-10 00:33:39+00:00
bangsat bangsat,2023-04-10 00:33:30+00:00
bangsat bangsat bangsat,2023-04-10 00:33:11+00:00
bangsat malah roboh https://t.co/EXDKCGGWQc,2023-04-10 00:32:39+00:00
"kontol kontol gue keujanan anj, seragam sama kerudung jadi basah ama kotor bangsat",2023-04-10 00:32:03+00:00
bangsat make concealer dikit doang udah kaya biduan alhasil gua ke wc terus cuci muka,2023-04-10 00:27:24+00:00
ML bangsat!!!!,2023-04-10 00:26:53+00:00
tinta lo permanen bangsat,2023-04-10 00:25:26+00:00
@AM4YY @recehtapisayng Iya kan  emang bangsat banget anjing mbak² nya mentel kali njing kasian banget abang nya,2023-04-10 00:24:23+00:00
"iya anjingggg gue cemburu makanya lo jangan rt rt cewe cakep bangsat jangan genit pls, temen temen lo aja udah bikin  gue minder berat 🤕🤕🤕",2023-04-10 00:22:22+00:00
Aku adalah ayah banjingan bangsat Egois...Korbankan Krbahagiaan Keluargaa. .Anjinggggg😭😭😭,2023-04-10 00:21:44+00:00
Bangsat ga guna lu idup anjing,2023-04-10 00:20:39+00:00
kok ada sih anjing yg ngeship sae sama rin.. mereka saudara kandung loh njing.. bangsat.. [shock berat],2023-04-10 00:20:39+00:00
TERSERAH BANGSAT😭,2023-04-10 00:20:16+00:00
@dongsikimami BANGSAT KAGET😭😭😭,2023-04-10 00:19:02+00:00
"@musniumar Ternyata banyak anjing yg kepanasan bang Mus😁lanjutkan,,biarkan para anjing menggonggong",2023-04-10 00:19:00+00:00
bangsat,2023-04-10 00:14:41+00:00
"""LU POTONG RAMBUT LAGI ANJING????""
""STOP BANGSAT PONI LO UDH SEJAJAR SM ALIS""

the poni barcode in question : https://t.co/nvKW1M6VvO",2023-04-10 00:12:59+00:00
"@tanyarlfes lu orang tua, bukan tuhan. bangsat",2023-04-10 00:12:55+00:00
"bobby bangsat, maaf ya twitnya rada telat",2023-04-10 00:09:40+00:00
Sanusi ni mcm bangsat. Baru ni psl dewan MAEPS pun sama. Org mintak tunjuk resit depo dia senyap lps dia tuduh. Alih2 blh je buat kt Lembah Klang jgk. Mcm LIMA pun sama. Tkde bukti apa.,2023-04-10 00:08:07+00:00
MASIH PAGI ANJING BANGSAT AAAAA,2023-04-10 00:08:01+00:00
"@FreeMsian @Riyadhuhanis satu je. Najip dia tidak boleh perbodohkan aku.dia godam acaunt aku.dia report polis kata aku yang godam acaunt dia. bangsat Najib 2016 .bila sabmid dengan aku dia kata rahsia kerajaan wikii media,oche.1166@gmail.com",2023-04-10 00:07:56+00:00
BANGSAT GUA KIRA APA,2023-04-10 00:06:55+00:00
Elon bangsat 🤣,2023-04-10 00:04:58+00:00
@dicomoot BANGSAT LU,2023-04-10 00:04:55+00:00
Nek sekirane sengsoro ki raksah ngajak ngajak wong bangsat,2023-04-10 00:04:17+00:00
@nebulocean IYA SI SAMA TAPI GA SAMPE SEMINGGU ANYING GUA LIBUR AH BANGSAT EMANG,2023-04-10 00:03:00+00:00
BANGSAT KENAPA JADI GINI SIH😭😭😭,2023-04-10 00:01:30+00:00
"pagi pagi dapet notif qrt. aku kira qrt buat au ku, eh ternyata qrt buat orang yg tadi sempet aku qrt au nya. sedih bgt bangsat 🙂🙂🙂",2023-04-10 00:01:14+00:00
Bangsat lupa masuk jam 8 kepagian bat gua,2023-04-10 00:00:38+00:00
"tapi bego juga dah orang yang abis ngewe malah ngadu ke base, lu mau kita ngapain bangsat",2023-04-09 23:57:34+00:00
teman teman anjing ngajak ke sekolah gue udh sampe malah pada ga dateng bangsat bangsat,2023-04-09 23:56:12+00:00
@rizkyprats bangsat nek ikiii,2023-04-09 23:55:53+00:00
@Askrlfess Bangsat isi komennya buzzer semua gr gr banyak yg bandingin ama pejabat pamer 😭,2023-04-09 23:54:51+00:00
bangsat ini repnya bikin gue gamau buka twt klo pagi’ ajg receh bgt😭😭😭,2023-04-09 23:54:16+00:00
Kenao banyak bgt cewek kemakan sama cowok2 bangsat sih yaampun,2023-04-09 23:54:07+00:00
"@tanyarlfes Aku ngemis lagi bangsat, aku uda terlanjur suka kamu ini!!! Tanggung jawab!!!!",2023-04-09 23:54:04+00:00
channie digigit bangsat,2023-04-09 23:53:10+00:00
bangsat,2023-04-09 23:53:09+00:00
Ezra semalem nyetir ga ngotak bangsat,2023-04-09 23:53:00+00:00
bangsat elon https://t.co/23kbqaRBbV,2023-04-09 23:51:05+00:00
bangsat gw jadi kurang tidur grgr tu kopi,2023-04-09 23:48:00+00:00
"@literarybase cw // spoiler 

pas mereka harus lari dari si bangsat vaisra, TRUS RAMSA MATI, INI EPIC DAN SANGAT SEDIH",2023-04-09 23:45:25+00:00
"@jennyrubyzane @soberinterlust @sosmedkeras Laki kaya gitu jgn dikasih duit banyak malah ngelunjak, laki tu kalo duitnya banyak kdg2 suka bajingan bangsat gitu",2023-04-09 23:45:13+00:00
@astroruits bangsat lu fans evos ya asu,2023-04-09 23:43:15+00:00
